datetime_local,location_name,latitude,longitude,value,parameter_name,unit_of_measure
2023-03-15 06:00:00,Altona North,-37.84455,144.8629,3.931,NO2,ppb
2023-03-15 06:00:00,Footscray,-37.803709,144.869342,11.243,NO2,ppb
2023-03-15 06:00:00,Geelong South,-38.17356,144.3703,7.38,NO2,ppb
2023-03-15 12:00:00,Dandenong,-37.98576,145.1987,5.936,NO2,ppb
2023-03-15 12:00:00,Alphington,-37.7784081,145.0306,9.422,NO2,ppb
2023-03-15 12:00:00,Altona North,-37.84455,144.8629,2.737,NO2,ppb
2023-03-15 12:00:00,Footscray,-37.803709,144.869342,8.518,NO2,ppb
2023-03-15 18:00:00,Dandenong,-37.98576,145.1987,10.307,NO2,ppb
2023-03-15 18:00:00,Alphington,-37.7784081,145.0306,12.294,NO2,ppb
2023-03-15 18:00:00,Altona North,-37.84455,144.8629,3.346,NO2,ppb
2023-03-15 18:00:00,Footscray,-37.803709,144.869342,6.441,NO2,ppb
2023-03-15 18:00:00,Geelong South,-38.17356,144.3703,2.383,NO2,ppb
2023-03-28 06:00:00,Dandenong,-37.98576,145.1987,17.533,NO2,ppb
2023-03-28 06:00:00,Alphington,-37.7784081,145.0306,13.257,NO2,ppb
2023-03-28 06:00:00,Footscray,-37.803709,144.869342,17.125,NO2,ppb
2023-03-28 06:00:00,Geelong South,-38.17356,144.3703,11.869,NO2,ppb
2023-03-28 12:00:00,Dandenong,-37.98576,145.1987,7.502,NO2,ppb
2023-03-28 12:00:00,Alphington,-37.7784081,145.0306,15.164,NO2,ppb
2023-03-28 12:00:00,Footscray,-37.803709,144.869342,9.965,NO2,ppb
2023-03-28 12:00:00,Geelong South,-38.17356,144.3703,4.955,NO2,ppb
2023-03-28 18:00:00,Dandenong,-37.98576,145.1987,7.446,NO2,ppb
2023-03-28 18:00:00,Alphington,-37.7784081,145.0306,6.774,NO2,ppb
2023-03-28 18:00:00,Footscray,-37.803709,144.869342,5.686,NO2,ppb
2023-03-28 18:00:00,Geelong South,-38.17356,144.3703,2.143,NO2,ppb
2023-04-01 06:00:00,Dandenong,-37.98576,145.1987,17.246,NO2,ppb
2023-04-01 06:00:00,Alphington,-37.7784081,145.0306,8.539,NO2,ppb
2023-04-01 06:00:00,Footscray,-37.803709,144.869342,15.902,NO2,ppb
2023-04-01 06:00:00,Geelong South,-38.17356,144.3703,4.592,NO2,ppb
2023-04-01 12:00:00,Dandenong,-37.98576,145.1987,10.168,NO2,ppb
2023-04-01 12:00:00,Alphington,-37.7784081,145.0306,4.07,NO2,ppb
2023-04-01 12:00:00,Footscray,-37.803709,144.869342,1.792,NO2,ppb
2023-04-01 12:00:00,Geelong South,-38.17356,144.3703,2.032,NO2,ppb
2023-04-01 18:00:00,Dandenong,-37.98576,145.1987,3.018,NO2,ppb
2023-04-01 18:00:00,Alphington,-37.7784081,145.0306,4.718,NO2,ppb
2023-04-01 18:00:00,Footscray,-37.803709,144.869342,2.643,NO2,ppb
2023-04-01 18:00:00,Geelong South,-38.17356,144.3703,1.14,NO2,ppb
2023-04-15 06:00:00,Dandenong,-37.98576,145.1987,4.527,NO2,ppb
2023-04-15 06:00:00,Alphington,-37.7784081,145.0306,9.238,NO2,ppb
2023-04-15 06:00:00,Altona North,-37.84455,144.8629,3.633,NO2,ppb
2023-04-15 06:00:00,Footscray,-37.803709,144.869342,3.009,NO2,ppb
2023-04-15 06:00:00,Geelong South,-38.17356,144.3703,2.773,NO2,ppb
2023-04-15 12:00:00,Dandenong,-37.98576,145.1987,4.08,NO2,ppb
2023-04-15 12:00:00,Alphington,-37.7784081,145.0306,3.726,NO2,ppb
2023-04-15 12:00:00,Altona North,-37.84455,144.8629,3.598,NO2,ppb
2023-04-15 12:00:00,Footscray,-37.803709,144.869342,3.209,NO2,ppb
2023-04-15 12:00:00,Geelong South,-38.17356,144.3703,3.585,NO2,ppb
2023-04-15 18:00:00,Dandenong,-37.98576,145.1987,11.622,NO2,ppb
2023-04-15 18:00:00,Alphington,-37.7784081,145.0306,5.664,NO2,ppb
2023-04-15 18:00:00,Altona North,-37.84455,144.8629,5.166,NO2,ppb
2023-04-15 18:00:00,Footscray,-37.803709,144.869342,8.548,NO2,ppb
2023-04-15 18:00:00,Geelong South,-38.17356,144.3703,3.18,NO2,ppb
2023-04-28 06:00:00,Dandenong,-37.98576,145.1987,10.191,NO2,ppb
2023-04-28 06:00:00,Alphington,-37.7784081,145.0306,9.399,NO2,ppb
2023-04-28 06:00:00,Altona North,-37.84455,144.8629,15.601,NO2,ppb
2023-04-28 06:00:00,Footscray,-37.803709,144.869342,16.713,NO2,ppb
2023-04-28 06:00:00,Geelong South,-38.17356,144.3703,17.276,NO2,ppb
2023-04-28 12:00:00,Dandenong,-37.98576,145.1987,5.51,NO2,ppb
2023-04-28 12:00:00,Alphington,-37.7784081,145.0306,3.077,NO2,ppb
2023-04-28 12:00:00,Altona North,-37.84455,144.8629,4.285,NO2,ppb
2023-04-28 12:00:00,Footscray,-37.803709,144.869342,5.67,NO2,ppb
2023-04-28 12:00:00,Geelong South,-38.17356,144.3703,6.377,NO2,ppb
2023-04-28 18:00:00,Dandenong,-37.98576,145.1987,16.703,NO2,ppb
2023-04-28 18:00:00,Alphington,-37.7784081,145.0306,19.041,NO2,ppb
2023-04-28 18:00:00,Altona North,-37.84455,144.8629,5.351,NO2,ppb
2023-04-28 18:00:00,Footscray,-37.803709,144.869342,22.663,NO2,ppb
2023-04-28 18:00:00,Geelong South,-38.17356,144.3703,13.684,NO2,ppb
2023-05-01 06:00:00,Dandenong,-37.98576,145.1987,20.106,NO2,ppb
2023-05-01 06:00:00,Alphington,-37.7784081,145.0306,9.685,NO2,ppb
2023-05-01 06:00:00,Altona North,-37.84455,144.8629,22.867,NO2,ppb
2023-05-01 06:00:00,Footscray,-37.803709,144.869342,19.634,NO2,ppb
2023-05-01 06:00:00,Geelong South,-38.17356,144.3703,14.342,NO2,ppb
2023-05-01 12:00:00,Dandenong,-37.98576,145.1987,10.292,NO2,ppb
2023-05-01 12:00:00,Alphington,-37.7784081,145.0306,15.765,NO2,ppb
2023-05-01 12:00:00,Altona North,-37.84455,144.8629,13.715,NO2,ppb
2023-05-01 12:00:00,Footscray,-37.803709,144.869342,23.48,NO2,ppb
2023-05-01 12:00:00,Geelong South,-38.17356,144.3703,7.311,NO2,ppb
2023-05-01 18:00:00,Dandenong,-37.98576,145.1987,29.484,NO2,ppb
2023-05-01 18:00:00,Alphington,-37.7784081,145.0306,28.353,NO2,ppb
2023-05-01 18:00:00,Altona North,-37.84455,144.8629,28.575,NO2,ppb
2023-05-01 18:00:00,Footscray,-37.803709,144.869342,29.791,NO2,ppb
2023-05-01 18:00:00,Geelong South,-38.17356,144.3703,16.569,NO2,ppb
2023-05-15 06:00:00,Dandenong,-37.98576,145.1987,16.745,NO2,ppb
2023-05-15 06:00:00,Alphington,-37.7784081,145.0306,11.585,NO2,ppb
2023-05-15 06:00:00,Altona North,-37.84455,144.8629,22.411,NO2,ppb
2023-05-15 06:00:00,Footscray,-37.803709,144.869342,23.855,NO2,ppb
2023-05-15 06:00:00,Geelong South,-38.17356,144.3703,26.682,NO2,ppb
2023-05-15 12:00:00,Dandenong,-37.98576,145.1987,7.757,NO2,ppb
2023-05-15 12:00:00,Alphington,-37.7784081,145.0306,6.538,NO2,ppb
2023-05-15 12:00:00,Altona North,-37.84455,144.8629,5.746,NO2,ppb
2023-05-15 12:00:00,Footscray,-37.803709,144.869342,4.777,NO2,ppb
2023-05-15 12:00:00,Geelong South,-38.17356,144.3703,5.214,NO2,ppb
2023-05-15 18:00:00,Dandenong,-37.98576,145.1987,18.103,NO2,ppb
2023-05-15 18:00:00,Alphington,-37.7784081,145.0306,13.215,NO2,ppb
2023-05-15 18:00:00,Altona North,-37.84455,144.8629,19.767,NO2,ppb
2023-05-15 18:00:00,Footscray,-37.803709,144.869342,23.254,NO2,ppb
2023-05-15 18:00:00,Geelong South,-38.17356,144.3703,18.243,NO2,ppb
2023-05-28 06:00:00,Dandenong,-37.98576,145.1987,2.836,NO2,ppb
2023-05-28 06:00:00,Alphington,-37.7784081,145.0306,2.038,NO2,ppb
2023-05-28 06:00:00,Altona North,-37.84455,144.8629,4.185,NO2,ppb
2023-05-28 06:00:00,Footscray,-37.803709,144.869342,2.416,NO2,ppb
2023-05-28 06:00:00,Geelong South,-38.17356,144.3703,1.93,NO2,ppb
2023-05-28 12:00:00,Dandenong,-37.98576,145.1987,6.294,NO2,ppb
2023-05-28 12:00:00,Alphington,-37.7784081,145.0306,7.159,NO2,ppb
2023-05-28 12:00:00,Altona North,-37.84455,144.8629,5.439,NO2,ppb
2023-05-28 12:00:00,Footscray,-37.803709,144.869342,5.197,NO2,ppb
2023-05-28 12:00:00,Geelong South,-38.17356,144.3703,1.484,NO2,ppb
2023-05-28 18:00:00,Dandenong,-37.98576,145.1987,13.623,NO2,ppb
2023-05-28 18:00:00,Alphington,-37.7784081,145.0306,15.923,NO2,ppb
2023-05-28 18:00:00,Altona North,-37.84455,144.8629,18.105,NO2,ppb
2023-05-28 18:00:00,Footscray,-37.803709,144.869342,15.924,NO2,ppb
2023-05-28 18:00:00,Geelong South,-38.17356,144.3703,4.435,NO2,ppb
2023-06-01 06:00:00,Dandenong,-37.98576,145.1987,18.646,NO2,ppb
2023-06-01 06:00:00,Alphington,-37.7784081,145.0306,13.219,NO2,ppb
2023-06-01 06:00:00,Altona North,-37.84455,144.8629,19.261,NO2,ppb
2023-06-01 06:00:00,Footscray,-37.803709,144.869342,23.333,NO2,ppb
2023-06-01 06:00:00,Geelong South,-38.17356,144.3703,11.843,NO2,ppb
2023-06-01 12:00:00,Dandenong,-37.98576,145.1987,6.346,NO2,ppb
2023-06-01 12:00:00,Alphington,-37.7784081,145.0306,8.421,NO2,ppb
2023-06-01 12:00:00,Altona North,-37.84455,144.8629,2.613,NO2,ppb
2023-06-01 12:00:00,Footscray,-37.803709,144.869342,6.817,NO2,ppb
2023-06-01 12:00:00,Geelong South,-38.17356,144.3703,2.624,NO2,ppb
2023-06-01 18:00:00,Dandenong,-37.98576,145.1987,25.906,NO2,ppb
2023-06-01 18:00:00,Alphington,-37.7784081,145.0306,27.418,NO2,ppb
2023-06-01 18:00:00,Altona North,-37.84455,144.8629,14.391,NO2,ppb
2023-06-01 18:00:00,Footscray,-37.803709,144.869342,24.891,NO2,ppb
2023-06-01 18:00:00,Geelong South,-38.17356,144.3703,11.275,NO2,ppb
2023-06-15 06:00:00,Dandenong,-37.98576,145.1987,10.123,NO2,ppb
2023-06-15 06:00:00,Alphington,-37.7784081,145.0306,7.643,NO2,ppb
2023-06-15 06:00:00,Altona North,-37.84455,144.8629,13.543,NO2,ppb
2023-06-15 06:00:00,Footscray,-37.803709,144.869342,12.723,NO2,ppb
2023-06-15 06:00:00,Geelong South,-38.17356,144.3703,6.238,NO2,ppb
2023-06-15 12:00:00,Dandenong,-37.98576,145.1987,7.756,NO2,ppb
2023-06-15 12:00:00,Alphington,-37.7784081,145.0306,9.189,NO2,ppb
2023-06-15 12:00:00,Altona North,-37.84455,144.8629,11.363,NO2,ppb
2023-06-15 12:00:00,Footscray,-37.803709,144.869342,6.063,NO2,ppb
2023-06-15 12:00:00,Geelong South,-38.17356,144.3703,3.643,NO2,ppb
2023-06-15 18:00:00,Dandenong,-37.98576,145.1987,14.191,NO2,ppb
2023-06-15 18:00:00,Alphington,-37.7784081,145.0306,12.072,NO2,ppb
2023-06-15 18:00:00,Altona North,-37.84455,144.8629,11.21,NO2,ppb
2023-06-15 18:00:00,Footscray,-37.803709,144.869342,9.954,NO2,ppb
2023-06-15 18:00:00,Geelong South,-38.17356,144.3703,10.785,NO2,ppb
2023-06-28 06:00:00,Dandenong,-37.98576,145.1987,18.273,NO2,ppb
2023-06-28 06:00:00,Alphington,-37.7784081,145.0306,17.245,NO2,ppb
2023-06-28 06:00:00,Altona North,-37.84455,144.8629,22.429,NO2,ppb
2023-06-28 06:00:00,Geelong South,-38.17356,144.3703,21.51,NO2,ppb
2023-06-28 06:00:00,Footscray,-37.803709,144.869342,18.495,NO2,ppb
2023-06-28 12:00:00,Dandenong,-37.98576,145.1987,9.521,NO2,ppb
2023-06-28 12:00:00,Alphington,-37.7784081,145.0306,14.361,NO2,ppb
2023-06-28 12:00:00,Altona North,-37.84455,144.8629,4.741,NO2,ppb
2023-06-28 12:00:00,Geelong South,-38.17356,144.3703,7.165,NO2,ppb
2023-06-28 18:00:00,Dandenong,-37.98576,145.1987,26.579,NO2,ppb
2023-06-28 18:00:00,Alphington,-37.7784081,145.0306,18.382,NO2,ppb
2023-06-28 18:00:00,Altona North,-37.84455,144.8629,14.562,NO2,ppb
2023-06-28 18:00:00,Geelong South,-38.17356,144.3703,16.363,NO2,ppb
2023-07-01 06:00:00,Dandenong,-37.98576,145.1987,5.168,NO2,ppb
2023-07-01 06:00:00,Alphington,-37.7784081,145.0306,5.682,NO2,ppb
2023-07-01 06:00:00,Altona North,-37.84455,144.8629,9.979,NO2,ppb
2023-07-01 06:00:00,Geelong South,-38.17356,144.3703,1.565,NO2,ppb
2023-07-01 12:00:00,Dandenong,-37.98576,145.1987,3.994,NO2,ppb
2023-07-01 12:00:00,Alphington,-37.7784081,145.0306,4.069,NO2,ppb
2023-07-01 12:00:00,Altona North,-37.84455,144.8629,1.581,NO2,ppb
2023-07-01 12:00:00,Geelong South,-38.17356,144.3703,2.863,NO2,ppb
2023-07-01 18:00:00,Dandenong,-37.98576,145.1987,17.527,NO2,ppb
2023-07-01 18:00:00,Alphington,-37.7784081,145.0306,12.732,NO2,ppb
2023-07-01 18:00:00,Altona North,-37.84455,144.8629,3.055,NO2,ppb
2023-07-01 18:00:00,Geelong South,-38.17356,144.3703,6.801,NO2,ppb
2023-07-15 06:00:00,Dandenong,-37.98576,145.1987,9.458,NO2,ppb
2023-07-15 06:00:00,Alphington,-37.7784081,145.0306,5.762,NO2,ppb
2023-07-15 06:00:00,Altona North,-37.84455,144.8629,4.811,NO2,ppb
2023-07-15 06:00:00,Geelong South,-38.17356,144.3703,11.397,NO2,ppb
2023-07-15 12:00:00,Dandenong,-37.98576,145.1987,7.11,NO2,ppb
2023-07-15 12:00:00,Alphington,-37.7784081,145.0306,12.95,NO2,ppb
2023-07-15 12:00:00,Altona North,-37.84455,144.8629,4.776,NO2,ppb
2023-07-15 12:00:00,Geelong South,-38.17356,144.3703,3.012,NO2,ppb
2023-07-15 18:00:00,Dandenong,-37.98576,145.1987,17.66,NO2,ppb
2023-07-15 18:00:00,Alphington,-37.7784081,145.0306,24.651,NO2,ppb
2023-07-15 18:00:00,Altona North,-37.84455,144.8629,24.203,NO2,ppb
2023-07-15 18:00:00,Geelong South,-38.17356,144.3703,16.378,NO2,ppb
2023-07-28 06:00:00,Dandenong,-37.98576,145.1987,10.981,NO2,ppb
2023-07-28 06:00:00,Alphington,-37.7784081,145.0306,8.014,NO2,ppb
2023-07-28 06:00:00,Altona North,-37.84455,144.8629,9.179,NO2,ppb
2023-07-28 06:00:00,Geelong South,-38.17356,144.3703,20.204,NO2,ppb
2023-07-28 12:00:00,Dandenong,-37.98576,145.1987,6.812,NO2,ppb
2023-07-28 12:00:00,Alphington,-37.7784081,145.0306,4.06,NO2,ppb
2023-07-28 12:00:00,Altona North,-37.84455,144.8629,11.067,NO2,ppb
2023-07-28 12:00:00,Geelong South,-38.17356,144.3703,3.299,NO2,ppb
2023-07-28 18:00:00,Dandenong,-37.98576,145.1987,12.312,NO2,ppb
2023-07-28 18:00:00,Alphington,-37.7784081,145.0306,11.159,NO2,ppb
2023-07-28 18:00:00,Altona North,-37.84455,144.8629,15.421,NO2,ppb
2023-07-28 18:00:00,Geelong South,-38.17356,144.3703,19.092,NO2,ppb
2023-08-01 06:00:00,Dandenong,-37.98576,145.1987,19.485,NO2,ppb
2023-08-01 06:00:00,Alphington,-37.7784081,145.0306,19.948,NO2,ppb
2023-08-01 06:00:00,Altona North,-37.84455,144.8629,14.397,NO2,ppb
2023-08-01 06:00:00,Geelong South,-38.17356,144.3703,3.969,NO2,ppb
2023-08-01 12:00:00,Dandenong,-37.98576,145.1987,5.276,NO2,ppb
2023-08-01 12:00:00,Alphington,-37.7784081,145.0306,8.253,NO2,ppb
2023-08-01 12:00:00,Altona North,-37.84455,144.8629,8.053,NO2,ppb
2023-08-01 12:00:00,Geelong South,-38.17356,144.3703,5.115,NO2,ppb
2023-08-01 18:00:00,Dandenong,-37.98576,145.1987,24.6,NO2,ppb
2023-08-01 18:00:00,Alphington,-37.7784081,145.0306,19.796,NO2,ppb
2023-08-01 18:00:00,Altona North,-37.84455,144.8629,6.191,NO2,ppb
2023-08-01 18:00:00,Geelong South,-38.17356,144.3703,13.042,NO2,ppb
2023-08-15 06:00:00,Dandenong,-37.98576,145.1987,24.438,NO2,ppb
2023-08-15 06:00:00,Alphington,-37.7784081,145.0306,8.391,NO2,ppb
2023-08-15 06:00:00,Altona North,-37.84455,144.8629,19.336,NO2,ppb
2023-08-15 12:00:00,Dandenong,-37.98576,145.1987,10.436,NO2,ppb
2023-08-15 12:00:00,Alphington,-37.7784081,145.0306,8.687,NO2,ppb
2023-08-15 12:00:00,Altona North,-37.84455,144.8629,23.231,NO2,ppb
2023-08-15 18:00:00,Dandenong,-37.98576,145.1987,32.509,NO2,ppb
2023-08-15 18:00:00,Alphington,-37.7784081,145.0306,26.615,NO2,ppb
2023-08-15 18:00:00,Altona North,-37.84455,144.8629,4.902,NO2,ppb
2023-08-28 06:00:00,Dandenong,-37.98576,145.1987,18.024,NO2,ppb
2023-08-28 06:00:00,Alphington,-37.7784081,145.0306,11.787,NO2,ppb
2023-08-28 06:00:00,Altona North,-37.84455,144.8629,15.819,NO2,ppb
2023-08-28 06:00:00,Geelong South,-38.17356,144.3703,17.18,NO2,ppb
2023-08-28 12:00:00,Dandenong,-37.98576,145.1987,15.516,NO2,ppb
2023-08-28 12:00:00,Alphington,-37.7784081,145.0306,12.103,NO2,ppb
