datetime_local,location_name,latitude,longitude,value,parameter_name,unit_of_measure
2023-01-02 18:00:00,Mooroolbark,-37.7749672,145.3285,22.696,DBT,deg.C
2023-01-02 18:00:00,Mooroolbark,-37.7749672,145.3285,20.585,O3,ppb
2023-01-02 19:00:00,Mooroolbark,-37.7749672,145.3285,6.373,PM10,ug/m3
2023-01-02 19:00:00,Mooroolbark,-37.7749672,145.3285,23.894,BSP,1/Mm
2023-01-02 19:00:00,Mooroolbark,-37.7749672,145.3285,22.317,DBT,deg.C
2023-01-02 19:00:00,Mooroolbark,-37.7749672,145.3285,20.188,O3,ppb
2023-01-02 20:00:00,Mooroolbark,-37.7749672,145.3285,20.105,PM10,ug/m3
2023-01-02 20:00:00,Mooroolbark,-37.7749672,145.3285,23.072,BSP,1/Mm
2023-01-02 20:00:00,Mooroolbark,-37.7749672,145.3285,19.912,DBT,deg.C
2023-01-02 20:00:00,Mooroolbark,-37.7749672,145.3285,16.156,O3,ppb
2023-01-02 21:00:00,Mooroolbark,-37.7749672,145.3285,8.539,PM10,ug/m3
2023-01-02 21:00:00,Mooroolbark,-37.7749672,145.3285,22.635,BSP,1/Mm
2023-01-02 21:00:00,Mooroolbark,-37.7749672,145.3285,18.883,DBT,deg.C
2023-01-02 21:00:00,Mooroolbark,-37.7749672,145.3285,14.865,O3,ppb
2023-01-02 22:00:00,Mooroolbark,-37.7749672,145.3285,10.815,PM10,ug/m3
2023-01-02 22:00:00,Mooroolbark,-37.7749672,145.3285,21.744,BSP,1/Mm
2023-01-02 22:00:00,Mooroolbark,-37.7749672,145.3285,18.015,DBT,deg.C
2023-01-02 22:00:00,Mooroolbark,-37.7749672,145.3285,14.099,O3,ppb
2023-01-02 23:00:00,Mooroolbark,-37.7749672,145.3285,8.966,PM10,ug/m3
2023-01-02 23:00:00,Mooroolbark,-37.7749672,145.3285,21.08,BSP,1/Mm
2023-01-02 23:00:00,Mooroolbark,-37.7749672,145.3285,17.894,DBT,deg.C
2023-01-02 23:00:00,Mooroolbark,-37.7749672,145.3285,13.639,O3,ppb
2023-01-03 00:00:00,Mooroolbark,-37.7749672,145.3285,10.957,PM10,ug/m3
